Binomial name
Anaerosporobacter faecicola
Hymenobacter artigasi
Dethiosulfovibrio faecalis
Streptomyces spiramenti
Rhizohabitans arisaemae
Alteromonas ponticola
Marinagarivorans cellulosilyticus
Croceivirga thetidis
Spongiibacter thalassae
Salinimicrobium nanhaiense
Flavobacterium selenitireducens
Sphingomonas corticis
Pseudomonas quercus
Paeniglutamicibacter terrestris
Salifodinibacter halophilus
Ferrimonas lipolytica
Amycolatopsis acididurans
Arthrobacter mobilis
Chitinophaga oryzae
Actinomyces dentalis
Kluyvera sichuanensis
Leeia aquatica
Mycoplasma phocoeninasale
Marinomonas profundi
Faecalicatena faecalis
Pseudopontixanthobacter vadosimaris
Vibrio agarilyticus
Flammeovirga agarivorans
Massilia forsythiae
Mucilaginibacter robiniae
Spirosoma rhododendri
Azohydromonas caseinilytica
Ramlibacter agri
Chitinophaga fulva
Rhizobium terricola
Novosphingobium olei
Plantibacter auratus
Lentilactobacillus kribbianus
Lacticaseibacillus absianus
Sulfobacillus harzensis
Nonomuraea antri
Peptoniphilus faecalis
Pseudomonas campi
Teredinibacter haidensis
Teredinibacter purpureus
Ramlibacter terrae
Ramlibacter montanisoli
Aquabacterium terrae
Berryella wangjianweii
Flagellimonas amphidinii
Mariniplasma anaerobium
Agrobacterium vaccinii
Caenimonas soli
Thiothrix subterranea
Turicibacter bilis
Spirosoma taeanense
Sphingobium lignivorans
Hymenobacter caeli
Frigoriflavimonas asaccharolytica
Alterinioella nitratireducens
Xylanibacter rodentium
Xylanibacter muris
Palleniella intestinalis
Microbacterium ihumii
Pseudonocardia broussonetiae
Microbacterium hydrocarbonoxydans
Sphingobacterium prati
Lentibacillus saliphilus
Pseudogemmobacter hezensis
Wocania indica
Vagococcus fluvialis
Neobacillus endophyticus
Methylobacterium ajmalii
Anaerostipes faecalis
Limnobaculum xujianqingii
Polaribacter pectinis
Vagococcus salmoninarum
Halorubrum salinarum
Pedobacter foliorum
Thiomicrorhabdus xiamenensis
Phocaeicola faecicola
Geomonas silvestris
Geomonas paludis
Geomonas limicola
Mucilaginibacter mali
Hydrogenimonas urashimensis
Streptococcus pacificus
Rheinheimera lutimaris
Peptococcus niger
Calidifontibacillus erzurumensis
Peptidiphaga gingivicola
Frischella japonica
Jannaschia marina
Sulfitobacter maritimus
Nonomuraea montanisoli
Lolliginicoccus lacisalsi
Natranaerofaba carboxydovora
Thalassolituus hydrocarboniclasticus
Salicibibacter cibarius
Salicibibacter cibi
Halobaculum salinum
Halobaculum halophilum
Rugamonas aquatica
Rugamonas rivuli
Rhabdonatronobacter sediminivivens
Comamonas antarctica
Peptacetobacter hominis
Effusibacillus dendaii
Altererythrobacter lutimaris
Paenibacillus agri
Actirhodobacter atriluteus
Flocculibacter collagenilyticus
Actinomyces respiraculi
Adhaeribacter radiodurans
Pseudomonas zeae
Moheibacter lacus
Dyadobacter sandarakinus
Ruegeria haliotis
Alkalibacillus aidingensis
Natronomonas halophila
Carnobacterium divergens
Thiomicrorhabdus heinhorstiae
Thiomicrorhabdus cannonii
Pikeienuella piscinae
Oceaniferula marina
Ruoffia halotolerans
Streptomyces gossypiisoli
Carnobacterium gallinarum
Aliidiomarina indica
Lactococcus carnosus
Lactococcus paracarnosus
Facklamia lactis
Carnobacterium mobile
Microcella indica
Bifidobacterium choladohabitans
Bifidobacterium polysaccharolyticum
Bifidobacterium apousia
Rhabdothermincola sediminis
Carnobacterium funditum
Luteimonas deserti
Luteimonas salinisoli
Synergistes jonesii
Selenomonas timonae
Devosia faecipullorum
Variimorphobacter saccharofermentans
Thermogemmata fonticola
Pararhodonellum marinum
Actinomyces capricornis
Brochothrix thermosphacta
Thermoactinomyces mirandus
Brochothrix campestris
Pontibrevibacter nitratireducens
Aureimonas mangrovi
Sediminihaliea albiluteola
Stappia albiluteola
Clostridium zeae
Thermaurantiacus tibetensis
Pseudomonas guryensis
Pseudomonas ullengensis
Sphingomonas aliaeris
Tenacibaculum pelagium
Sandaracinobacteroides saxicola
Aquariibacter albus
Lysobacter penaei
Modicisalibacter radicis
Natronospirillum operosum
Thermus filiformis
Paracoccus amoyensis
Erythrobacter rubeus
Spongiibacter pelagi
Nocardioides lijunqiniae
Nocardioides luti
Halobellus ruber
Cohnella zeiphila
Teredinibacter franksiae
Gelidibacter maritimus
Occultella aeris
Mycolicibacterium baixiangningiae
Croceimicrobium hydrocarbonivorans
Parasphingopyxis marina
Rickettsia tillamookensis
Arenibacter arenosicollis
Entomobacter blattae
Undibacterium rugosum
Undibacterium hunanense
Undibacterium curvum
Undibacterium umbellatum
Novosphingopyxis iocasae
Pseudomonas carbonaria
Echinicola salinicaeni
Hyunsoonleella aquatilis
Agathobaculum faecis
Alistipes hominis
Bacteroides parvus
Blautia intestinalis
Clostridium facile
Clostridium lentum
Flintibacter hominis
Lawsonibacter faecis
Lawsonibacter hominis
Parabacteroides hominis
Pseudoflavonifractor hominis
Roseburia lenta
Oceaniglobus trochenteri
Pseudaestuariivita rosea
Sphingobacterium micropteri
Actinomyces trachealis
Lentihominibacter hominis
Fumia xinanensis
Zhenhengia yiwuensis
Jutongia huaianensis
Zongyangia hominis
Youxingia wuxianensis
Sphingomonas sabuli
Hydrogeniiclostridium mannosilyticum
[Eubacterium] hominis
Fusobacterium hominis
Romboutsia faecis
Sideroxyarcus emersonii
Flavobacterium turcicum
Pedobacter fastidiosus
Corynebacterium meridianum
Corynebacterium marambiense
Caproicibacterium amylolyticum
Eikenella glucosivorans
Pontibacter aquaedesilientis
Sulfitobacter aestuariivivens
Pedobacter riviphilus
Chioneia frigida
Chioneia brumae
Chioneia hiemis
Chioneia algoris
Streptomyces genisteinicus
Streptomyces xanthii
Clavibacter zhangzhiyongii
Microbacterium chengjingii
Clostridium prolinivorans
Parvimonas parva
Paenibacillus sedimenti
Mannheimia bovis
Aestuariibaculum sediminum
Rugamonas violacea
Mangrovicoccus algicola
Pelovirga terrestris
Hymenobacter armeniacus
Hymenobacter montanus
Roseococcus microcysteis
Collibacillus ludicampi
Chryseobacterium caseinilyticum
Sphingosinicella flava
Metabacillus arenae
Mucilaginibacter glaciei
Pelorhabdus rhamnosifermentans
Desulfomarina profundi
Pseudomonas paralcaligenes
Peribacillus faecalis
Desulfolutivibrio sulfoxidireducens
Marinomonas algicola
Pelagicoccus enzymogenes
Nocardioides donggukensis
Pseudomarimonas arenosa
Frigoriglobus tundricola
Brevundimonas pondensis
Cysteiniphilum marinum
Marinomonas colpomeniae
Deinococcus aestuarii
Aestuariispira ectoiniformans
Propioniciclava soli
Dyella acidiphila
Agilicoccus flavus
Luteolibacter marinus
Paraburkholderia saeva
Ktedonobacter robiniae
Dictyobacter formicarum
Reticulibacter mediterranei
Paracoccus halotolerans
Methyloradius palustris
Rodentibacter haemolyticus
Claveliimonas monacensis
Pseudoflavonifractor gallinarum
Ructibacterium gallinarum
Thermophilibacter gallinarum
Gallalistipes aquisgranensis
Blautia liquoris
Thermophilibacter immobilis
Sulfurovum indicum
Faecalibacter rhinopitheci
Ruania alkalisoli
Cytobacillus suaedae
Sandaracinobacteroides hominis
Ramlibacter pallidus
Streptomyces justiciae
Streptomyces tardus
Solibaculum mannosilyticum
Lysobacter ciconiae
Lysobacter avium
Tenacibaculum finnmarkense
Streptococcus oriscaviae
Sphingobacterium bovistauri
Sphingobacterium rhinopitheci
Agromyces archimandritae
Mongoliitalea daihaiensis
Orrella daihaiensis
Qipengyuania soli
Sphingobium nicotianae
Nocardioides lacusdianchii
Nocardioides acrostichi
Clostridium vitabionis
Natranaeroarchaeum sulfidigenes
Anaeromicropila herbilytica
Fusibacter ferrireducens
Robertkochia sediminum
Winogradskyella marina
Azospira inquinata
Nocardia bovistercoris
Thalassovita aquimarina
Treponema peruense
Alkalibacter mobilis
Helicobacter delphinicola
Faecalicatena absiana
Streptacidiphilus fuscans
Actinomarinicola tropica
Pontivivens ytuae
Plantactinospora alkalitolerans
Aneurinibacillus terranovensis
Alicyclobacillus curvatus
Thermosynergistes pyruvativorans
Campylobacter majalis
Campylobacter suis
Novosphingobium jiangmenense
Limnobaculum allomyrinae
Pseudonocardia oceani
Bacteroides humanifaecis
Novosphingobium aureum
Pedobacter segetis
Adhaeribacter terrigena
Paraburkholderia domus
Legionella bononiensis
Penaeicola halotolerans
Panacibacter microcysteis
Methylobrevis albus
Aquimarina muelleri
Roseivirga ehrenbergii
Salegentibacter maritimus
Enterococcus larvae
Vagococcus allomyrinae
Capnocytophaga periodontitidis
Inhella gelatinilytica
Ramlibacter algicola
Desulfolithobacter dissulfuricans
Qaidamihabitans albus
Stieleria maiorica
Acuticoccus mangrovi
Martelella caricis
Comamonas fluminis
Mycolicibacterium xanthum
Brevibacillus composti
Enterobacter vonholyi
Thiobacter subterraneus
Mesobacillus foraminis
Phenylobacterium falsum
Microcella alkaliphila
Breznakiella homolactica
Archaeoglobus neptunius
Geomonas propionica
Geomonas anaerohicana
Geomesophilobacter sediminis
Streptomyces poriferorum
Antrihabitans stalagmiti
Lactobacillus huangpiensis
Lacticaseibacillus mingshuiensis
Lacticaseibacillus suilingensis
Apilactobacillus nanyangensis
Tenebrionibacter intestinalis
Hyunsoonleella ulvae
Xanthobacter autotrophicus
Chryseobacterium paridis
Streptomyces diacarni
Prevotella illustrans
Corynebacterium antarcticum
Corynebacterium pygosceleis
Occultella gossypii
Carboxylicivirga marina
Ramlibacter aurantiacus
Tumebacillus amylolyticus
Noviherbaspirillum pedocola
Prevotella herbatica
Corynebacterium flavescens
Actinoplanes lichenicola
Sphingobacterium faecale
Phenylobacterium glaciei
Alteromonas antoniana
Alteromonas lipotrueiana
Neobacillus paridis
Marinobacter mangrovi
Fulvivirga sediminis
Szabonella alba
Belnapia mucosa
Mycolicibacterium confluentis
Caldicellulosiruptor diazotrophicus
Flagellatimonas centrodinii
Janibacter endophyticus
Heliobacterium mobile
Parasphingorhabdus cellanae
Rhodoferax fermentans
Neotabrizicola shimadae
Parashewanella hymeniacidonis
Vibrio ulleungensis
Legionella birminghamensis
Legionella cherrii
Legionella sainthelensi
Legionella wadsworthii
Paralysiella testudinis
Bifidobacterium colobi
Bifidobacterium amazonense
Bifidobacterium santillanense
Roseitranquillus sediminis
Robbsia andropogonis
Agrobacterium rubi
Xanthobacter flavus
Leptospira ainlahdjerensis
Leptospira ainazelensis
Leptospira chreensis
Leptospira abararensis
Aridibaculum aurantiacum
Actinoplanes ovalisporus
Fulvivirga lutea
Pseudodesulfovibrio sediminis
Halomonas jincaotanensis
Azorhizobium doebereinerae
Natronoglycomyces albus
Algoriphagus pacificus
Bacteroides zoogleoformans
Sabulibacter ruber
Fibrobacter intestinalis
Sphingomonas arenae
Arenibaculum pallidiluteum
Paracoccus methylovorus
Prevotella corporis
Streptomyces spirodelae
Terrisporobacter hibernicus
Flavobacterium denitrificans
Shewanella cyperi
Shewanella sedimentimangrovi
Shewanella avicenniae
Thermincola ferriacetica
Streptomyces plumbidurans
Geobacter benzoatilyticus
Nitrogeniibacter aestuarii
Alkalibacter rhizosphaerae
Pinisolibacter aquiterrae
Spirabiliibacterium mucosae
Pseudomonas germanica
Nocardia noduli
Tenebrionicola larvae
Sneathiella sedimenti
Roseibium limicola
Alicyclobacillus fructus
Flavobacterium endoglycinae
Haloterrigena alkaliphila
Jiella sonneratiae
Jiella flava
Vibrio pelagius
Ottowia testudinis
Cellulomonas wangleii
Fibrella aquatilis
Fibrella rubiginis
Fibrella forsythiae
Acetobacter garciniae
Sulfidibacter corallicola
Leptospira weilii
Polaribacter cellanae
Pengzhenrongella sicca
Thermonema lapsum
Cellulomonas fengjieae
Cellulomonas dongxiuzhuiae
Sagittula salina
Actinoplanes flavus
Succinivibrio faecicola
Hydrogenophilus thiooxidans
Psychrosphaera ytuae
Spiractinospora alimapuensis
Sphingomonas parapaucimobilis
Jiella mangrovi
Niastella soli
Hongsoonwoonella zoysiae
Nereida ignava
Brachymonas denitrificans
Methanococcoides orientis
Bacillus suaedae
Lysobacter luteus
Gemmata palustris
Dietzia papillomatosis
Rhodothermus bifroesti
Marinomonas vulgaris
Geotoga petraea
Paraburkholderia gardini
Geotoga subterranea
Petrotoga miotherma
Pseudarthrobacter albicanus
Roseovarius autotrophicus
Luteolibacter ambystomatis
Stygiolobus caldivivus
Halomonas halodenitrificans
Flavobacterium erciyesense
Onobrychidicola muellerharveyae
Salipiger thiooxidans
Neokomagataea anthophila
Pseudomonas rustica
Erythrobacter ani
Erythrobacter crassostrea
Winogradskyella luteola
Undibacterium fentianense
Undibacterium rivi
Undibacterium baiyunense
Undibacterium luofuense
Campylobacter anatolicus
Vibrio paucivorans
Vibrio qingdaonensis
Parvicella tangerina
Nocardioides palaemonis
Proteiniphilum propionicum
Pseudomonas quasicaspiana
Pseudomonas californiensis
Polyangium jinanense
Microbacterium tenebrionis
Paraneptunicella aestuarii
Desulfovulcanus ferrireducens
Pseudaquidulcibacter saccharophilus
Neobacillus citreus
Neobacillus rhizophilus
Lederbergia citri
Lederbergia citrea
Lederbergia citrisecunda
Bacteroides propionicigenes
Algiphilus acroporae
Coraliihabitans acroporae
Bifidobacterium phasiani
Bifidobacterium pongonis
Bifidobacterium saguinibicoloris
Bifidobacterium simiiventris
Bifidobacterium miconis
Bifidobacterium pluvialisilvae
Allobaculum mucilyticum
Allobaculum fili
Roseococcus pinisoli
Bdellovibrio reynosensis
Kineosporia corallincola
Mycolicibacter acidiphilus
Cellulomonas fulva
Polymorphobacter megasporae
Acrocarpospora catenulata
Maritimibacter dapengensis
Phosphitispora fastidiosa
Leeuwenhoekiella aequorea
Fructobacillus durionis
Shewanella jiangmenensis
Canibacter zhuwentaonis
Flavobacterium coralii
Flavihumibacter rivuli
Croceibacterium selenioxidans
Pseudoxanthomonas kaohsiungensis
Streptomyces glaucus
Streptomyces glaucosporus
Deinococcus aquaedulcis
Phycicoccus mangrovi
Apilactobacillus zhangqiuensis
Lactobacillus laiwuensis
Harenicola maris
Halapricum desulfuricans
Pseudooceanicola endophyticus
Peptoniphilus ovalis
Clostridium simiarum
Alkaliphilus flagellatus
Butyricicoccus intestinisimiae
Clostridium mobile
Tissierella simiarum
Gymnodinialimonas phycosphaerae
Natronomonas aquatica
Hallella faecis
Vibrio ostreae
Sinomicrobium weinanense
Sphingomonas quercus
Aestuariicella albida
Ralstonia wenshanensis
Geomonas azotofigens
Geomonas diazotrophica
Miltoncostaea marina
Miltoncostaea oceani
Pseudomonas azadiae
Haloarcula vallismortis
Radiobacillus kanasensis
Mycobacterium intermedium
Streptomyces glomeratus
Anaerotignum propionicum
Marinomonas lutimaris
Vibrio amylolyticus
Fundicoccus fermenti
Geomonas subterranea
Geomonas nitrogeniifigens
Geomonas oryzisoli
Hymenobacter siberiensis
Arsukibacterium indicum
Paeniglutamicibacter quisquiliarum
Nocardioides panacis
Salsipaludibacter albus
Kaistella soli
Chitinophaga pendula
Nocardioides nematodiphilus
Paenibacillus allorhizosphaerae
Leucobacter chinensis
Anianabacter salinae
Thioclava pacifica
Carboxydocella sporoproducens
Pinibacter aurantiacus
Streptomyces corallincola
Rhodobacter amnigenus
Vreelandella profundi
Roseovarius carneus
Enterovibrio paralichthyis
Streptomyces pseudoechinosporeus
Streptomyces vastus
Streptomyces canarius
Prevotella lacticifex
Streptomyces rubradiris
Streptomyces geldanamycininus
Arthrobacter rhizosphaerae
Streptomyces atrovirens
Streptomyces coeruleoprunus
Streptomyces bungoensis
Streptomyces angustmyceticus
Psychroserpens luteolus
Flavobacterium litorale
Gymnodinialimonas ceratoperidinii
Actinoplanes polyasparticus
Pseudemcibacter aquimaris
Fusobacterium canifelinum
Mycetocola spongiae
Clostridium weizhouense
Roseobacter insulae
Rhizobium populisoli
Qipengyuania pacifica
Alteriqipengyuania abyssalis
Stakelama flava
Methanomethylovorans thermophila
Photorhabdus australis
Thermus brevis
Oceanobacter mangrovi
Lysobacter antarcticus
Horticoccus luteus
Shewanella zhangzhouensis
Agromyces hippuratus
Flagellimonas abyssi
Shewanella nanhaiensis
Ornithinimicrobium laminariae
Lysobacter terrestris
Caldovatus aquaticus
Desulfoferrobacter suflitae
Deefgea tanakiae
Salipiger mangrovisoli
Hyphomonas sediminis
Nocardioides jiangsuensis
Chitinophaga rhizophila
Thermococcus argininiproducens
Novosphingobium huizhouense
Qipengyuania aurantiaca
Qipengyuania psychrotolerans
Qipengyuania proteolytica
Qipengyuania qiaonensis
Qipengyuania aerophila
Qipengyuania huizhouensis
Qipengyuania mesophila
Alkaliflexus imshenetskii
Croceicoccus hydrothermalis
Sporacetigenium mesophilum
Ottowia caeni
Maribellus maritimus
Sphingopyxis jiangsuensis
Heliomarina baculiformis
Mesobacterium pallidum
Nocardioides coralli
Grimontia kaedaensis
Halobaculum rubrum
Kordiimonas marina
Lysobacter selenitireducens
Niabella beijingensis
Thermomonas beijingensis
Streptantibioticus parmotrematis
Hephaestia mangrovi
Deinococcus betulae
Psychroflexus curvus
Psychroflexus longus
Psychroflexus montanilacus
Parachryseolinea silvisoli
Geomonas fuzhouensis
Geomonas agri
Paenibacillus caui
Aequorivita vitellina
Aequorivita xiaoshiensis
Nocardioides mangrovi
Eionea nigra
Sutcliffiella deserti
Deefgea salmonis
Ferruginibacter albus
Streptomyces gobiensis
Haloprofundus salilacus
Haloprofundus salinisoli
Haloprofundus halobius
Ligilactobacillus ubinensis
Streptomyces marincola
Halomicrobium salinisoli
Lapidilactobacillus concavus
Jidongwangia harbinensis
Nocardia rosealba
Arsenophonus apicola
Helicobacter mastomyrinus
Leptospira sanjuanensis
Marinitoga hydrogenitolerans
Bifidobacterium mizhiense
Brucepastera parasyntrophica
Sangeribacter muris
Deferrivibrio essentukiensis
Sutcliffiella rhizosphaerae
Pseudoneobacillus rhizosphaerae
Methylophaga pinxianii
Thalassolituus alkanivorans
Abyssibius alkaniclasticus
Loktanella gaetbuli
Glycomyces amatae
Streptomyces gossypii
Tamlana laminarinivorans
Tamlana sargassicola
Corynebacterium uberis
Roseicella aerolata
Lentilactobacillus laojiaonis
Capillimicrobium parvum
Musicola keenii
Leeia speluncae
Thermomonas paludicola
Haladaptatus halobius
Haladaptatus salinisoli
Methylocystis iwaonis
Clostridium folliculivorans
Ligilactobacillus pabuli
Arthrobacter caoxuetaonis
Arthrobacter zhangbolii
Thermomonas flagellata
Thermomonas alba
Planobispora longispora
Devosia limi
Mycoplasmopsis bovis
Sphingomonas radiodurans
Caedibacter taeniospiralis
Halomonas dongshanensis
Thiothrix litoralis
Pseudocitrobacter corydidari
Niabella agricola
Streptomyces barringtoniae
Roseithermus sacchariphilus
Aegicerativicinus sediminis
Vibrio gelatinilyticus
Nocardioides okcheonensis
Granulimonas faecalis
Leptogranulimonas caecicola
Pseudoxanthomonas kalamensis
