binomial_name;motility;gram_staining;aerophilicity;extreme_environment_tolerance;biofilm_formation;animal_pathogenicity;biosafety_level;health_association;host_association;plant_pathogenicity;spore_formation;hemolysis;cell_shape
Arenimonas halophila;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;TRUE;NA;NA
Pelagibacterium montanilacus;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Sulfitobacter delicatus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Sulfitobacter dubius;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Aeromonas simiae;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pseudomonas antarctica;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pseudomonas meridiana;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pseudomonas proteolytica;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;NA;FALSE;NA;bacillus
Cellulophaga pacifica;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Lentzea terrae;FALSE;gram stain positive;aerobic;NA;NA;NA;NA;NA;NA;NA;TRUE;NA;NA
Microbispora triticiradicis;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Litorivita pollutaquae;FALSE;gram stain negative;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Vibrio albus;TRUE;gram stain negative;facultatively anaerobic;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Sulfurovum denitrificans;FALSE;gram stain negative;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Flavobacterium sediminis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Nocardioides silvaticus;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Flagellimonas aquimarina;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Marinobacter bohaiensis;TRUE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Chromobacterium phragmitis;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Thermomonas aquatica;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;gamma;NA
Deinococcus irradiatisoli;FALSE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Chitinophaga varians;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Paracoccus sediminilitoris;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;NA;FALSE;NA;bacillus
Micromonospora acroterricola;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Isoalcanivorax indicus;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Marinimicrobium alkaliphilum;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Zhouia spongiae;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Methylobacterium durans;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Salipaludibacillus halalkaliphilus;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;NA;NA;NA;NA;TRUE;NA;NA
Nocardiopsis aegyptia;FALSE;gram stain positive;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Shewanella gaetbuli;TRUE;gram stain negative;facultatively anaerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Halobacillus locisalis;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Jeotgalibacillus campisalis;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Treponema putidum;TRUE;gram stain negative;anaerobic;NA;NA;NA;NA;NA;TRUE;FALSE;NA;NA;spirillum
Paenibacillus favisporus;TRUE;gram stain variable;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Thiomicrorhabdus aquaedulcis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Pseudooceanicola sediminis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Lujinxingia litoralis;TRUE;gram stain negative;facultatively anaerobic;NA;NA;NA;NA;NA;NA;FALSE;NA;NA;NA
Paenibacillus flagellatus;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Zavarzinia aquatilis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;NA
Cohaesibacter intestini;FALSE;gram stain negative;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Hymenobacter edaphi;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Algibacter lectus;TRUE;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Flavobacterium hydrophilum;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Roseovarius amoyensis;FALSE;gram stain negative;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Flavobacterium cheongpyeongense;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pseudomonas huaxiensis;TRUE;gram stain negative;aerobic;FALSE;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Paraliobacillus zengyii;TRUE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Nocardia mangyaensis;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Actinobacillus anseriformium;FALSE;gram stain negative;aerobic;NA;NA;TRUE;biosafety level 2;NA;NA;NA;NA;beta;NA
Halonotius aquaticus;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;NA;NA;NA
Croceicoccus ponticola;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Acidicapsa dinghuensis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Confluentibacter sediminis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Facilibium subflavum;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Cysteiniphilum halobium;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Nonomuraea phyllanthi;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Pseudomonas asiatica;TRUE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA
Winogradskyella aurantiaca;TRUE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;FALSE;FALSE;NA;NA
Frateuria defendens;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Thalassotalea ganghwensis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Roseicella frigidaeris;FALSE;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Maribacter maritimus;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Roseomonas radiodurans;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Actinomadura craniellae;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Kocuria marina;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;coccus
Hymenobacter tenuis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Flavobacterium tibetense;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Planococcus halotolerans;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Pedobacter chitinilyticus;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Aeromicrobium lacus;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Sphingomicrobium arenosum;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Ancylobacter vacuolatus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Ancylobacter polymorphus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Deinococcus indicus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Balnearium lithotrophicum;TRUE;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Chromohalobacter japonicus;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Halobacterium salinarum;TRUE;gram stain negative;aerobic;TRUE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Vibrio hispanicus;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Tepidiphilus succinatimandens;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Marichromatium indicum;TRUE;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pelagibacterium sediminicola;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Cognataquiflexum aquatile;FALSE;gram stain negative;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Aliidiomarina celeris;TRUE;gram stain negative;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Sphingomonas tabacisoli;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Tepidanaerobacter syntrophicus;FALSE;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Treponema berlinense;TRUE;gram stain negative;anaerobic;NA;NA;NA;NA;NA;NA;FALSE;NA;NA;NA
Shinella pollutisoli;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Rhodanobacter hydrolyticus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pseudogemmobacter bohemicus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Citrifermentans bemidjiense;FALSE;gram stain negative;anaerobic;TRUE;NA;NA;biosafety level 1;NA;FALSE;NA;FALSE;NA;bacillus
Nesterenkonia halotolerans;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Nesterenkonia xinjiangensis;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Paracoccus haeundaensis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Sulfitobacter indolifex;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;NA;FALSE;NA;bacillus
Formosa algae;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Brevibacterium celere;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;NA
Shewanella psychrophila;TRUE;gram stain negative;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Chryseobacterium pennipullorum;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Paenibacillus elymi;TRUE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Edaphobacter bradus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Mesosutterella multiformis;FALSE;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Pedobacter miscanthi;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Neobacillus piezotolerans;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Rhodosalinus halophilus;TRUE;gram stain negative;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Alteromonas sediminis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Jannaschia formosa;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Dyadobacter luteus;FALSE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Hydrocarboniclastica marina;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Anoxybacillus contaminans;TRUE;gram stain variable;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Comamonas aquatica;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 2;NA;NA;NA;FALSE;NA;bacillus
Comamonas kerstersii;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 2;NA;NA;NA;FALSE;NA;bacillus
Aestuariibacter halophilus;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Streptomyces sodiiphilus;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Algoriphagus halophilus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Algoriphagus ornithinivorans;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Amycolatopsis eburnea;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;NA
Ephemeroptericola cinctiostellae;FALSE;gram stain negative;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Listeria thailandensis;FALSE;gram stain positive;NA;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;bacillus
Paracnuella aquatica;TRUE;gram stain negative;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Sphaerisporangium rhizosphaerae;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Kushneria endophytica;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Arenimonas soli;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Ulvibacter litoralis;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Micromonospora eburnea;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Actinocatenispora thailandica;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Cerasibacillus quisquiliarum;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Bacillus tequilensis;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;TRUE;FALSE;TRUE;NA;bacillus
Corallincola holothuriorum;TRUE;gram stain negative;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Runella aurantiaca;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Thalassococcus profundi;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Novosphingobium humi;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Pedobacter chinensis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Desertihabitans aurantiacus;FALSE;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Pelagibacterium lacus;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Thalassorhabdus alkalitolerans;FALSE;gram stain variable;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Shewanella saliphila;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Shewanella ulleungensis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Shewanella litoralis;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Paraburkholderia phosphatilytica;FALSE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA
Motiliproteus coralliicola;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Sphingomonas aracearum;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Seongchinamella sediminis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Guggenheimella bovis;FALSE;gram stain positive;anaerobic;NA;NA;TRUE;biosafety level 2;NA;NA;FALSE;FALSE;NA;bacillus
Maribacter sedimenticola;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Maribacter orientalis;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Maribacter aquivivus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Maribacter ulvicola;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Xylanimonas ulmi;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Halomonas ventosae;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Crenobacter cavernae;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Actinomadura rhizosphaerae;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Metabacillus iocasae;TRUE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;FALSE;FALSE;TRUE;NA;bacillus
Chitinophaga silvisoli;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Deminuibacter soli;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Paludirhabdus telluriireducens;TRUE;gram stain positive;aerobic;NA;NA;NA;NA;NA;NA;FALSE;TRUE;NA;NA
Paludirhabdus pumila;TRUE;gram stain positive;aerobic;NA;NA;NA;NA;NA;NA;FALSE;TRUE;NA;NA
Pedobacter indicus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Levilactobacillus suantsaii;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Sphingorhabdus pulchriflava;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Trinickia diaoshuihuensis;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Paratractidigestivibacter faecalis;FALSE;gram stain positive;anaerobic;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA
Flagellimonas nanhaiensis;FALSE;gram stain negative;NA;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Parvularcula marina;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Ornithinibacillus gellani;TRUE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Cellulomonas rhizosphaerae;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Brevundimonas lutea;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Micromonospora craniellae;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Streptomyces hebeiensis;FALSE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;NA
Anaerolinea thermolimosa;FALSE;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Leptolinea tardivitalis;FALSE;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Levilinea saccharolytica;FALSE;gram stain negative;anaerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Shewanella colwelliana;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Flavobacterium chryseum;TRUE;gram stain positive;aerobic;NA;NA;TRUE;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Scardovia wiggsiae;FALSE;gram stain positive;anaerobic;FALSE;NA;TRUE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;NA
Simulacricoccus ruber;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Luteimonas weifangensis;FALSE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA
Sphingomonas mesophila;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Sphingobium terrigena;FALSE;gram stain negative;aerobic;FALSE;NA;FALSE;biosafety level 1;NA;FALSE;FALSE;FALSE;NA;bacillus
Companilactobacillus zhachilii;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Colwellia ponticola;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Antribacter gilvus;FALSE;gram stain positive;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Anoxybacillus voinovskiensis;FALSE;gram stain positive;NA;NA;NA;NA;biosafety level 1;NA;NA;FALSE;TRUE;NA;bacillus
Reinekea marinisedimentorum;TRUE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Pontibacter silvestris;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Longirhabdus pacifica;TRUE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;FALSE;TRUE;NA;NA
Pseudotabrizicola alkalilacus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;NA;NA;bacillus
Maribellus luteus;FALSE;gram stain negative;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Fibrisoma montanum;FALSE;gram stain negative;aerobic;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
Sphingomonas gilva;TRUE;gram stain negative;aerobic;FALSE;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;bacillus
Mucilaginibacter gilvus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Serinicoccus sediminis;FALSE;gram stain positive;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;coccus
Gemmobacter lutimaris;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;NA;FALSE;NA;NA
Bifidobacterium castoris;FALSE;gram stain positive;facultatively anaerobic;FALSE;NA;FALSE;biosafety level 1;NA;TRUE;FALSE;FALSE;NA;bacillus
Bifidobacterium callimiconis;FALSE;gram stain positive;facultatively anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;gamma;NA
Bifidobacterium samirii;FALSE;gram stain positive;facultatively anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Bifidobacterium goeldii;FALSE;gram stain positive;facultatively anaerobic;FALSE;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Bifidobacterium dolichotidis;FALSE;gram stain positive;facultatively anaerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
Sinirhodobacter populi;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;bacillus
Pelagerythrobacter aerophilus;FALSE;gram stain negative;aerobic;NA;NA;NA;biosafety level 1;NA;NA;FALSE;FALSE;NA;NA
